gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3818429601,d8cd16ba-bb74-4420-821e-083f2bac17c2,MT251460,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,ID,,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,2018,6435171,6435171,PRESERVED_SPECIMEN,,,BO1959586,,,NA,CC_BY_4_0,,Jeprianto Manurung,,,2024-04-06T12:44:05Z,,TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818410501,d8cd16ba-bb74-4420-821e-083f2bac17c2,MT250380,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,ID,,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,2018,6435171,6435171,PRESERVED_SPECIMEN,,,BO1959413,,,NA,CC_BY_4_0,,Jeprianto Manurung,,,2024-04-06T12:44:05Z,,TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818407597,d8cd16ba-bb74-4420-821e-083f2bac17c2,MT251471,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,ID,,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,2018,6435171,6435171,PRESERVED_SPECIMEN,,,BO1959421,,,NA,CC_BY_4_0,,Jeprianto Manurung,,,2024-04-06T12:44:06Z,,TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818404478,d8cd16ba-bb74-4420-821e-083f2bac17c2,MT251472,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,ID,,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,2018,6435171,6435171,PRESERVED_SPECIMEN,,,BO1959776,,,NA,CC_BY_4_0,,Jeprianto Manurung,,,2024-04-06T12:44:05Z,,TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818293290,d8cd16ba-bb74-4420-821e-083f2bac17c2,KU761910,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,AU,,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,6435171,6435171,PRESERVED_SPECIMEN,,,"089126A, NE",,,NA,CC_BY_4_0,,,,,2024-04-06T12:43:39Z,,CONTINENT_DERIVED_FROM_COUNTRY;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818085344,d8cd16ba-bb74-4420-821e-083f2bac17c2,OL334342,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,CN,"Hainan, Sanya, Tielu Harbor",,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,18.25,109.72,NA,NA,NA,NA,NA,NA,2018-01-20,20,1,2018,6435171,6435171,PRESERVED_SPECIMEN,,,SYSU<CHN>:2018-HNSY-414,,,NA,CC_BY_4_0,,,,,2024-04-06T12:44:13Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818080323,d8cd16ba-bb74-4420-821e-083f2bac17c2,OL334341,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,CN,"Hainan, Sanya, Tielu Harbor",,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,18.25,109.72,NA,NA,NA,NA,NA,NA,2018-01-20,20,1,2018,6435171,6435171,PRESERVED_SPECIMEN,,,SYSU<CHN>:2018-HNSY-413,,,NA,CC_BY_4_0,,,,,2024-04-06T12:44:12Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818068112,d8cd16ba-bb74-4420-821e-083f2bac17c2,OL334331,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,CN,"Guangxi, Dongxing, Zhenzhu Bay",,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,21.53,108.08,NA,NA,NA,NA,NA,NA,2019-07-31,31,7,2019,6435171,6435171,PRESERVED_SPECIMEN,,,SYSU<CHN>:2019-GXZZ-711,,,NA,CC_BY_4_0,,,,,2024-04-06T12:45:14Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818067271,d8cd16ba-bb74-4420-821e-083f2bac17c2,OK635006,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,CN,"Hainan, Sanya, Tielu Harbor",,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,18.25,109.72,NA,NA,NA,NA,NA,NA,2018-01-20,20,1,2018,6435171,6435171,PRESERVED_SPECIMEN,,,SYSU:2018-HNSY-414,,,NA,CC_BY_4_0,,"Xiaomeng Mao, Sen Li, Wei Xie, Xiao Feng",,,2024-04-06T12:44:13Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818065246,d8cd16ba-bb74-4420-821e-083f2bac17c2,OK635009,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,CN,"Hainan, Wenchang, Qinglan Harbor",,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,19.92,110.82,NA,NA,NA,NA,NA,NA,2017-11-22,22,11,2017,6435171,6435171,PRESERVED_SPECIMEN,,,SYSU:2017-HNWC-227,,,NA,CC_BY_4_0,,"Xiaomeng Mao, Sen Li, Wei Xie, Shao Shao",,,2024-04-06T12:44:12Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818064253,d8cd16ba-bb74-4420-821e-083f2bac17c2,OK635005,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,CN,"Hainan, Sanya, Tielu Harbor",,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,18.25,109.72,NA,NA,NA,NA,NA,NA,2018-01-20,20,1,2018,6435171,6435171,PRESERVED_SPECIMEN,,,SYSU:2018-HNSY-413,,,NA,CC_BY_4_0,,"Xiaomeng Mao, Sen Li, Wei Xie, Xiao Feng",,,2024-04-06T12:44:12Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818054392,d8cd16ba-bb74-4420-821e-083f2bac17c2,OK635008,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,CN,"Hainan, Wenchang, Qinglan Harbor",,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,19.92,110.82,NA,NA,NA,NA,NA,NA,2017-11-22,22,11,2017,6435171,6435171,PRESERVED_SPECIMEN,,,SYSU:2017-HNWC-226,,,NA,CC_BY_4_0,,"Xiaomeng Mao, Sen Li, Wei Xie, Shao Shao",,,2024-04-06T12:44:12Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818052332,d8cd16ba-bb74-4420-821e-083f2bac17c2,OL334333,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,CN,"Hainan, Danzhou, Dongchang",,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,19.85,109.55,NA,NA,NA,NA,NA,NA,2017-10-28,28,10,2017,6435171,6435171,PRESERVED_SPECIMEN,,,SYSU<CHN>:2017-HNDZ-189,,,NA,CC_BY_4_0,,,,,2024-04-06T12:44:12Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818051326,d8cd16ba-bb74-4420-821e-083f2bac17c2,OK635003,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,CN,"Hainan, Sanya, Tielu Harbor",,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,18.25,109.72,NA,NA,NA,NA,NA,NA,2018-01-20,20,1,2018,6435171,6435171,PRESERVED_SPECIMEN,,,SYSU:2018-HNSY-411,,,NA,CC_BY_4_0,,"Xiaomeng Mao, Sen Li, Wei Xie, Xiao Feng",,,2024-04-06T12:44:12Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818046119,d8cd16ba-bb74-4420-821e-083f2bac17c2,OK635002,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,CN,"Hainan, Sanya, Qingmei Harbor",,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,18.23,109.62,NA,NA,NA,NA,NA,NA,2018-01-20,20,1,2018,6435171,6435171,PRESERVED_SPECIMEN,,,SYSU:2018-HNSY-347,,,NA,CC_BY_4_0,,"Xiaomeng Mao, Sen Li, Wei Xie, Xiao Feng",,,2024-04-06T12:45:20Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818043082,d8cd16ba-bb74-4420-821e-083f2bac17c2,OL334332,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,CN,"Guangxi, Dongxing, Zhenzhu Bay",,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,21.53,108.08,NA,NA,NA,NA,NA,NA,2019-07-31,31,7,2019,6435171,6435171,PRESERVED_SPECIMEN,,,SYSU<CHN>:2019-GXZZ-712,,,NA,CC_BY_4_0,,,,,2024-04-06T12:45:20Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818041147,d8cd16ba-bb74-4420-821e-083f2bac17c2,OL334330,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,CN,"Guangxi, Dongxing, Zhenzhu Bay",,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,21.53,108.08,NA,NA,NA,NA,NA,NA,2019-07-31,31,7,2019,6435171,6435171,PRESERVED_SPECIMEN,,,SYSU<CHN>:2019-GXZZ-710,,,NA,CC_BY_4_0,,,,,2024-04-06T12:45:11Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818041087,d8cd16ba-bb74-4420-821e-083f2bac17c2,OK636886,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,CN,"Hainan, Wenchang, Qinglan Harbor",,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,19.92,110.82,NA,NA,NA,NA,NA,NA,2017-11-22,22,11,2017,6435171,6435171,PRESERVED_SPECIMEN,,,SYSU:2017-HNWC-228,,,NA,CC_BY_4_0,,"Xiaomeng Mao, Sen Li, Wei Xie, Shao Shao",,,2024-04-06T12:44:12Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818040195,d8cd16ba-bb74-4420-821e-083f2bac17c2,OL334340,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,CN,"Hainan, Sanya, Tielu Harbor",,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,18.25,109.72,NA,NA,NA,NA,NA,NA,2018-01-20,20,1,2018,6435171,6435171,PRESERVED_SPECIMEN,,,SYSU<CHN>:2018-HNSY-412,,,NA,CC_BY_4_0,,,,,2024-04-06T12:44:12Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818040122,d8cd16ba-bb74-4420-821e-083f2bac17c2,OK635004,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,CN,"Hainan, Sanya, Tielu Harbor",,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,18.25,109.72,NA,NA,NA,NA,NA,NA,2018-01-20,20,1,2018,6435171,6435171,PRESERVED_SPECIMEN,,,SYSU:2018-HNSY-412,,,NA,CC_BY_4_0,,"Xiaomeng Mao, Sen Li, Wei Xie, Xiao Feng",,,2024-04-06T12:44:12Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3818033276,d8cd16ba-bb74-4420-821e-083f2bac17c2,OK636889,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,CN,"Hainan, Danzhou, Dongchang",,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,19.85,109.55,NA,NA,NA,NA,NA,NA,2017-10-28,28,10,2017,6435171,6435171,PRESERVED_SPECIMEN,,,SYSU:2017-HNDZ-191,,,NA,CC_BY_4_0,,"Xiaomeng Mao, Xinnian Li, Zhengzhen Wang, Wei Xie",,,2024-04-06T12:44:12Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3817994385,d8cd16ba-bb74-4420-821e-083f2bac17c2,MT251449,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,ID,,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,2018,6435171,6435171,PRESERVED_SPECIMEN,,,BO1959642,,,NA,CC_BY_4_0,,Jeprianto Manurung,,,2024-04-06T12:44:05Z,,TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3817993305,d8cd16ba-bb74-4420-821e-083f2bac17c2,MT251455,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,ID,,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,2018,6435171,6435171,PRESERVED_SPECIMEN,,,BO1959591,,,NA,CC_BY_4_0,,Jeprianto Manurung,,,2024-04-06T12:45:10Z,,TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3817989604,d8cd16ba-bb74-4420-821e-083f2bac17c2,MT251459,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,ID,,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,2018,6435171,6435171,PRESERVED_SPECIMEN,,,BO1959644,,,NA,CC_BY_4_0,,Jeprianto Manurung,,,2024-04-06T12:45:07Z,,TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3817988602,d8cd16ba-bb74-4420-821e-083f2bac17c2,MT251451,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,ID,,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,2018,6435171,6435171,PRESERVED_SPECIMEN,,,BO1959641,,,NA,CC_BY_4_0,,Jeprianto Manurung,,,2024-04-06T12:44:05Z,,TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3817985566,d8cd16ba-bb74-4420-821e-083f2bac17c2,MT251452,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,ID,,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,2018,6435171,6435171,PRESERVED_SPECIMEN,,,BO1959640,,,NA,CC_BY_4_0,,Jeprianto Manurung,,,2024-04-06T12:44:05Z,,TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
3817982460,d8cd16ba-bb74-4420-821e-083f2bac17c2,MT251458,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Combretaceae,Lumnitzera,Lumnitzera racemosa,,SPECIES,Lumnitzera racemosa Willd.,Lumnitzera racemosa,,ID,,,PRESENT,NA,ada9d123-ddb4-467d-8891-806ea8d94230,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,2018,6435171,6435171,PRESERVED_SPECIMEN,,,BO1959649,,,NA,CC_BY_4_0,,Jeprianto Manurung,,,2024-04-06T12:45:11Z,,TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED;TAXON_MATCH_TAXON_ID_IGNORED
